Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census
dea5896b507baa3add0462368eac3c5da2e1b3af	-31.914433820091926	152.43719498935246	AUS	New South Wales	2430	10805116938	-31.933566820091926	152.46679393629253	AUS	New South Wales	2430	10805116908
4a6d0bb0c8a9bb8ecd5bd948c1ac9484e6001ce8	-35.04911536918255	138.62517267103857	AUS	South Australia	5051	40304107605	-35.00940136918255	138.51691971345912	AUS	South Australia	5048	40301105631
820661314f501ccddea4f517ea144c1ab380bf6f	-35.04117934960746	138.68802296979317	AUS	South Australia	5153	40102100429	-35.041181349607456	138.68801796980566	AUS	South Australia	5153	40102100429
5dbbf2b39ef0c2e5273efa4e8ba030c22900ec53	-16.78341627468333	145.67293267528368	AUS	Queensland	4879	30601113912	-16.783410274683327	145.67290867528487	AUS	Queensland	4879	30601113912
dc304c01db1394d1a37b5b041fca13d22c556731	-34.89496080205846	138.64143849364098	AUS	South Australia	5070	40105101914	-34.89495380205847	138.64144249361607	AUS	South Australia	5070	40105101914
aa10e6b6cfd82740d5bff8f06e28bf13f5d0a1e5	-34.9110765346127	138.63251116491622	AUS	South Australia	5069	40105101923	-34.9110735346127	138.63250216489953	AUS	South Australia	5069	40105101923
826ddfa4860af568738e5ea516331b751b8a11b4	-34.90742989476953	138.58968185169206	AUS	South Australia	5006	40101100208	-34.91023289476953	138.6237728513456	AUS	South Australia	5069	40105101906
c86154b23b15d9154afcf232e9fda98a6b72762f	-35.025870336546525	138.90540863843086	AUS	South Australia	5252	40102100911	-34.96915033654653	138.88421166362426	AUS	South Australia	5244	40102100605
137707020e812f7aa516bcfe43bbb6906a733ac4	-34.94762391414702	138.56740325353485	AUS	South Australia	5037	40403110719	-34.927759914147025	138.60723326267566	AUS	South Australia	5000	40101100142
52d2491248053d1a155147c8f7c6783de3746b35	-34.996921818924	138.71661636038706	AUS	South Australia	5152	40102100428	-34.996912818924	138.71658836035218	AUS	South Australia	5152	40102100428
5e6e6c1eac3f5dd99c8d3e282dbd570e1acb380d	-34.83256081355381	138.7029725940194	AUS	South Australia	5097	40205105519	-34.83259581355381	138.7028055940188	AUS	South Australia	5097	40205105519
e31350aa87709a5ff89412628e6074ca4e34cbc2	-34.9324909815833	138.65030825304748	AUS	South Australia	5068	40105101718	-34.9325049815833	138.65031425305824	AUS	South Australia	5068	40105101718
035b8c5d23778ccd294b22d5ae5e3d2e1c807b45	-35.00925987609691	138.76247632380776	AUS	South Australia	5155	40102100440	-35.009244876096915	138.76271432380474	AUS	South Australia	5155	40102100440
825b7d84297bb468ea68cd920346291520438da0	-35.03227217036326	138.7518840508384	AUS	South Australia	5154	40102100420	-35.032321170363254	138.75197805074131	AUS	South Australia	5154	40102100420
a52b2817d76f50dfe111ae95eba61188e056823a	-35.03144411279564	138.81614247074734	AUS	South Australia	5245	40102100502	-35.03144411279564	138.81614747074732	AUS	South Australia	5245	40102100502
02c0e258c4c93edc94616afbd76dd93c5196e025	-34.95159164531865	138.5866985706462	AUS	South Australia	5034	40107102322	-34.98662964531865	138.70921154693363	AUS	South Australia	5152	40102100414
b68daad40a0068d8de48921e92acde83c68f9d0a	-35.00632457535293	138.6947428892263	AUS	South Australia	5152	40102100411	-34.92565857535293	138.60619240794526	AUS	South Australia	5000	40101100134
c384a046e9fdc4175aa1409c42281e800b8ec8eb	-33.75664821882806	136.55826680997345	AUS	South Australia	5640	40601113106	-33.756627218828065	136.55826980997205	AUS	South Australia	5640	40601113106
3c6260b285aa9fae021c149040402f4dd17685cf	-35.02171965488347	138.52158531222105	AUS	South Australia	5048	40301105616	-35.021706654883474	138.5215753122162	AUS	South Australia	5048	40301105616
91323c96458399f1c02f88fcb7790aea641bb003	-35.08780061859316	138.8606051393197	AUS	South Australia	5251	40102100748	-35.08844461859316	138.86280114019723	AUS	South Australia	5251	40102100748
ac4d565e4b15a675e69fc06ee46962d65dc52cbd	-35.08521610577135	138.84225506878235	AUS	South Australia	5251	40102100705	-35.085240105771355	138.84225706880443	AUS	South Australia	5251	40102100705
63ad7089379e780bf5957ece92da916813c8e59a	-35.112113905417864	138.53923775111193	AUS	South Australia	5162	40304108433	-35.11213390541786	138.53926875105813	AUS	South Australia	5162	40304108433
5d11aad7800cbc4857782f2667d33517692a65b9	-37.93659143132486	145.02051566014563	AUS	Victoria	3188	20801117216	-37.93657743132486	145.02070566011216	AUS	Victoria	3188	20801117216
9e2c464baabe1a44ce63bcd4e64bf03e96aa5281	-35.040947514790496	138.86567888347773	AUS	South Australia	5250	40102100751	-34.941664514790496	138.5721795963284	AUS	South Australia	5031	40403110809
224bef75d678c302da4fb006ba34ff2b6125e25b	-35.08177104827596	138.52541673125148	AUS	South Australia	5158	40302106309	-35.00618304827596	138.71813970005553	AUS	South Australia	5152	40102100418
6bb87a94bce6c6b70191260cda779b603a500610	-34.90072513522983	138.56253051314042	AUS	South Australia	5007	40401109332	-34.90071913522983	138.56252851315503	AUS	South Australia	5007	40401109332
e5edf2dfe32ff54128243451a897d4aa7e48ba32	-34.95620062546595	138.74667709003052	AUS	South Australia	5142	40102101016	-34.95617762546594	138.7466110900128	AUS	South Australia	5142	40102101016
f6e278fb368bd33c1de036d8dbb575558c6f58d7	-34.99722766619335	138.61920594059984	AUS	South Australia	5052	40303106506	-34.99725966619336	138.61916694055483	AUS	South Australia	5052	40303106506
a19fe169d0ebefc6138b082dedd082651da39d34	-34.75114222875314	138.6002026250434	AUS	South Australia	5108	40204104422	-34.75114322875314	138.60023462504086	AUS	South Australia	5108	40204104422
29313882e85f378e47e14ef50f1d92e3dfb6b460	-34.89251342658467	138.59883796231125	AUS	South Australia	5082	40106102118	-34.89251842658467	138.59886596232525	AUS	South Australia	5082	40106102118
9bc742c8c23a979fa94fb1b3ed3fb5bbcacaf874	-34.98921407292441	138.5426306774923	AUS	South Australia	5043	40302106223	-34.98921407292441	138.54263667749228	AUS	South Australia	5043	40302106223
5429afe0c1b88614bde9948e400566f8eeb1352a	-34.92582598674282	138.56010690746285	AUS	South Australia	5031	40403110819	-34.92581898674282	138.56011790744392	AUS	South Australia	5031	40403110819
4a0e57322bb2a5cc7b48090f745bc3137d251486	-19.256931674814137	146.80852906895097	AUS	Queensland	4813	31802149007	-19.256969674814137	146.8168460689517	AUS	Queensland	4813	31802149020
0f191e8cb82bc285df3cc62bd0aca41c68958242	-27.46876345958885	153.06186411623983	AUS	Queensland	4171	30502111611						
82b8225542a43006a2e1de7d4b9fcbee9d7c53fb	-34.96506941353541	138.52426546267264	AUS	South Australia	5045	40403110707	-34.96508341353541	138.5242524626196	AUS	South Australia	5045	40403110707
c012ae35e7d75d70d57627756ea23dbb8d092cef	-35.07433654643302	138.8819696247065	AUS	South Australia	5251	40102100754	-35.07432954643301	138.88194862469607	AUS	South Australia	5251	40102100754
13ea087e3cbce7f495c815f6b5bd9794918f2ae5	-34.966772197773075	138.51067756967774	AUS	South Australia	5045	40301105701	-34.96677019777307	138.5106475696797	AUS	South Australia	5045	40301105701
0f4f8fd98508da0a351cb583d6880a53e2d2e328	-35.01233522394948	138.53830007262266	AUS	South Australia	5046	40302106411	-35.012331223949474	138.53829807262954	AUS	South Australia	5046	40302106411
e9d80a31348e2e0ca07492fe58f3d15e9dc284cb	-34.84211658557491	138.48151414962675	AUS	South Australia	5019	40402109930	-34.84209958557491	138.4815131495978	AUS	South Australia	5019	40402109930
c14e862e825068cb6a1381911c5a3b5dd1f53509	-34.89650489422067	138.88420910150091	AUS	South Australia	5241	40102100614	-34.89654689422067	138.88420610150098	AUS	South Australia	5241	40102100614
8ca26e9c978c8929e1c00e989238d8f46277c13c	-34.95163125465029	138.64763078582655	AUS	South Australia	5064	40103101216	-34.951719254650286	138.64737078596588	AUS	South Australia	5064	40103101216
2d365cb937fcabc0277bad6592fdc1aceae92f54	-34.93852870931893	138.63508674846696	AUS	South Australia	5065	40103101310	-34.93850770931893	138.6350587485213	AUS	South Australia	5065	40103101310
bc5025206ee844976b6b278cf07dc8e3977137ee	-34.91189563588207	138.55085261994674	AUS	South Australia	5025	40401109116						
653007f4fa05a794155ad94e081048b45c5fe1a1	-34.97501653289085	138.63729393772587	AUS	South Australia	5062	40303106918	-34.97508153289085	138.63755393770757	AUS	South Australia	5062	40303106918
313356a7c559e92ee8fcbd40756a4ed4fefeaa85	-35.58449065845164	138.59569610904015	AUS	South Australia	5211	40701114811	-35.55275065845164	138.62326698898988	AUS	South Australia	5211	40701114804
241a510c99a034c4e591fac462227edba1b9f44e	-35.05822693256147	138.85986179263233	AUS	South Australia	5251	40102100717	-35.05822493256147	138.8598527926355	AUS	South Australia	5251	40102100717
5beb457c471bc0671d8080386fa446f50f25237b	-35.02336897477859	138.68052716786866	AUS	South Australia	5156	40102100404	-35.0233609747786	138.68054316783133	AUS	South Australia	5156	40102100404
08990f8d64ffb42c99d384eadfc8875c2c5f371f	-35.02661500817985	138.5224855313213	AUS	South Australia	5048	40301105621	-35.02663600817985	138.52245953124466	AUS	South Australia	5048	40301105621
18b7a9532e8c8b79904cf9a56d0638f56f00066d	-34.82215875220952	138.6319954461152	AUS	South Australia	5095	40204117218	-34.832001752209514	138.60218947844066	AUS	South Australia	5095	40204117207
6f80fa5748407adbc4b683bafeeac8144cec0737	-34.954856329268814	138.64227785284731	AUS	South Australia	5064	40103101201	-34.92896932926881	138.6087798794064	AUS	South Australia	5000	40101100108
dd009d69165aeadd10a989d78d365085b587f62f	-26.40708282798766	153.10903150815918	AUS	Queensland	4567	31605143718	-26.40708582798766	153.10902150815087	AUS	Queensland	4567	31605143718
47ad5d0d82b6fb3059f58742c09f8d48d9721991	-35.0719888681853	138.87099725340917	AUS	South Australia	5251	40102100731	-35.071989868185305	138.871008253405	AUS	South Australia	5251	40102100731
edcfd015f4db045894d27473246566c8b0683d94	-34.997297440044065	138.5205230509096	AUS	South Australia	5044	40301105711	-34.997319440044066	138.5205270509491	AUS	South Australia	5044	40301105711
416cecb5d82db7bee02f6e0c9e598692e75a8fae	-34.95886462468962	138.59576466438173	AUS	South Australia	5034	40107102310	-34.958871624689614	138.5957806643922	AUS	South Australia	5034	40107102310
74db4220a76f8cce1d7559201229c090a85544af	-35.005587864908655	138.72732475596226	AUS	South Australia	5152	40102100431	-35.005593864908654	138.7273307559466	AUS	South Australia	5152	40102100431
79797efdeacc9e7f9118c83bbe5a11aa4eda7e58	-35.08020907582156	138.52432565000925	AUS	South Australia	5158	40302106309	-35.08023907582155	138.5243196499885	AUS	South Australia	5158	40302106309
2f5d89f9852cb245ed7fe040fd31995f8dff38f7	-34.88345899458986	138.49041832982078	AUS	South Australia	5021	40401109605	-34.88346199458986	138.49057832980952	AUS	South Australia	5021	40401109605
2c63e99b2aa99e72af3fb741ad1afc532211b157	-35.11426959821412	138.5464280658146	AUS	South Australia	5162	40304108415	-35.11426959821412	138.54642506581462	AUS	South Australia	5162	40304108415
1599b8726bca76236b74993cb8c9f6fd21011ea3	-35.01226302516593	138.6276443809195	AUS	South Australia	5052	40303106702	-34.999119025165925	138.62112539178253	AUS	South Australia	5052	40303106506
3829f8b469e77102c46814d3fbdd9f3293d1c2c7	-34.92037920667104	138.66121303629131	AUS	South Australia	5068	40103101137	-34.92873220667104	138.6422840218393	AUS	South Australia	5068	40105101719
4a4b24c2f5407120305a2c3cf97c1cf9084449e0	-35.13274705825883	138.5157750444663	AUS	South Australia	5162	40304108511	-35.132734058258826	138.5157820444644	AUS	South Australia	5162	40304108511
214d434b237f94937116801d9a2adc71402b6198	-33.884691883140526	151.24549391893294	AUS	New South Wales	2025	11801134705	-33.88467988314053	151.2455299188809	AUS	New South Wales	2025	11801134705
52fa3b0de3819a1d31336a9a5d85a2ec6aa17fed	-35.04051379860467	138.61287532305184	AUS	South Australia	5051	40303106715	-35.04052679860467	138.6128323231044	AUS	South Australia	5051	40303106715
49ae2da723a35bbcade3232bf150a05c7cb9c10b	-35.0113418223032	138.68953969546754	AUS	South Australia	5152	40102100410	-35.0113358223032	138.68955169543733	AUS	South Australia	5152	40102100410
7ddb20a576857ecd1d675319e6b074647f1ff0de	-35.012260898850656	138.7114228650557	AUS	South Australia	5152	40102100430	-35.012159898850655	138.71138686503983	AUS	South Australia	5152	40102100430
afb501c850a2d43c1373b5a8d925297bd008b359	-38.07864605189407	145.12959488857527	AUS	Victoria	3197	20803118504	-38.078577051894065	145.12942288883957	AUS	Victoria	3197	20803118504
22c2ac3e0402363566a4d47cbc19537b2f1fc52c	-34.71386991331974	138.76879628901563	AUS	South Australia	5114	40202103308	-34.71385191331974	138.76879728895287	AUS	South Australia	5114	40202103308
7d36d8211ab454f1a3dc83e7e48368f628e9e090	-35.110956336231176	138.77322930449586	AUS	South Australia	5153	40102100505	-35.032657336231175	138.81427629557302	AUS	South Australia	5245	40102100502
04a0eade5caf3ec7280f66cb205f25c08eeee221	-35.02538644699341	138.72242830946485	AUS	South Australia	5153	40102100403	-35.02538444699341	138.7224253094576	AUS	South Australia	5153	40102100403
9af250940cf72eff8299c7e6737120b32c2e667c	-37.806081260273025	145.11655139327735	AUS	Victoria	3129	20703116401	-37.806078260273026	145.11656139328377	AUS	Victoria	3129	20703116401
56b8ff1c84e24506e6e46dbf5af6e4b7daec2825	-34.977797273399396	138.52076314464253	AUS	South Australia	5045	40301105729	-34.9280102733994	138.60948127267272	AUS	South Australia	5000	40101100142
0d602366b11e8593529d6472b6660608620ee721	-37.64473058245448	144.41834460461877	AUS	Victoria	3340	21304135320	-37.64473058245448	144.41834260461877	AUS	Victoria	3340	21304135320
5d02f67709023baa676167ed1d9c2d3dbde54040	-25.629677895561166	151.61013402529156	AUS	Queensland	4625	31902150309	-25.629680895561165	151.61016102529223	AUS	Queensland	4625	31902150309
a0557d2eb9d4270453ab3ab0dd652c64e566bb24	-35.018892387378536	138.54200842826333	AUS	South Australia	5047	40302106402	-20.80026938737853	115.443484280045	AUS	Western Australia	6712	51003127103
e4775a8722f80d2b31f12e6f6c9aef86a20ec75a	-27.168519971939762	152.93361464540365	AUS	Queensland	4504	31304137537	-27.168519971939762	152.93361664540365	AUS	Queensland	4504	31304137537
50b083425a3546692fff8c02bba06e8110b3b51d	-34.816049837684375	138.680930392172	AUS	South Australia	5092	40205105332	-34.81602383768437	138.68089339216715	AUS	South Australia	5092	40205105332
f0c717a9736a069bebcff4e1daf109c00bf4b87f	-34.955822257026256	138.64475815317252	AUS	South Australia	5064	40103101209	-34.94089925702626	138.6063451187453	AUS	South Australia	5000	40101100127
39f1b12df9b60fa2db4b800754b6ee751f20cb98	-35.03427807414891	138.75167208688765	AUS	South Australia	5154	40102100420	-34.97043307414891	138.63809224984	AUS	South Australia	5064	40303106932
5510a44d7a1601155567c3f3515063a45442862d	-34.85895462039858	138.67531989641432	AUS	South Australia	5075	40205105119	-34.89556862039858	138.61752999705553	AUS	South Australia	5081	40106102203
30418141276711186a0a4535d2ceff12165d437c	-34.90753965280361	138.59561864996746	AUS	South Australia	5006	40101100210	-34.907537652803605	138.59561464996386	AUS	South Australia	5006	40101100210
7330136b4152c0187a3437cb7544a506889bb776	-34.99130562232045	138.76319076648872	AUS	South Australia	5155	40102100407	-34.99130962232045	138.76313276648108	AUS	South Australia	5155	40102100407
0a7643286b1e2f3ae2087951a72b6ebbeef70a2e	-34.9208334213607	138.52616532261231	AUS	South Australia	5032	40403110626	-34.782913421360696	138.85223682967097	AUS	South Australia	5231	40102100306
3fd4db84cba0d90684dd464e880b11fab5d56aab	-35.025552451709956	138.62575327755215	AUS	South Australia	5051	40303106721	-35.025550451709954	138.62577627754948	AUS	South Australia	5051	40303106721
5617ca653d4af49be1c65142e1f7238a5c30e99e	-34.82428629885912	138.6139664482501	AUS	South Australia	5095	40204117118	-34.82427029885912	138.6139764483221	AUS	South Australia	5095	40204117118
97c04f24f61aaec551acae0587b27c836b8f8937	-35.032964400588085	138.74154215366872	AUS	South Australia	5153	40102100420	-35.032970400588084	138.74153515367317	AUS	South Australia	5153	40102100420
5ae087daa620bbf11a7e0a6e78587003e9c61826	-35.26977429108837	138.55521046478998	AUS	South Australia	5172	40304108803	-35.26992529108837	138.46399346539476	AUS	South Australia	5173	40304107219
744be5e0b9230a0f68a61010522e6e6f6bb86ff5	-35.049878919360275	138.58627290570655	AUS	South Australia	5159	40304107713	-35.07549891936028	138.59174191069903	AUS	South Australia	5159	40304107130
f67e3d080f127aacd9bbc1e2d61345ddae6e1e8c	-34.915549551942654	138.61997727074112	AUS	South Australia	5069	40105101904	-34.91554255194265	138.61996527076158	AUS	South Australia	5069	40105101904
2a191089b91cc9929bcc313ee4387fed319b6776	-34.933837144999465	138.63541544699567	AUS	South Australia	5065	40103101325	-34.85998114499946	138.57559438907538	AUS	South Australia	5010	40402110219
2e266d0080c42ed641c924ab8aab806f462ba195	-35.26333337877422	138.88820917709754	AUS	South Australia	5255	40701114604	-35.26331937877422	138.88820217714968	AUS	South Australia	5255	40701114604
e383b2df8b525deedfbdf7767969df94504ccfae	-35.08786848464173	138.88684428027486	AUS	South Australia	5251	40102100752	-34.91875848464173	138.56042993424126	AUS	South Australia	5031	40403110824
9fe12b7bc2b29ef88ea5433910ee175464c0c005	-34.91077924265038	138.61813965041608	AUS	South Australia	5069	40105101905	-34.91078624265038	138.61814065043038	AUS	South Australia	5069	40105101905
d940939c59ed9b3eed3dc369c17789156da89f22	-34.961827463565804	138.55704689222003	AUS	South Australia	5038	40403110747	-34.961838463565805	138.5570498922281	AUS	South Australia	5038	40403110747
ac6306e7687c77dd73e0e19e5426bb48d18812c1	-34.829836388650435	138.52138939281912	AUS	South Australia	5013	40402110122	-34.829844388650436	138.52138039285984	AUS	South Australia	5013	40402110122
07a60d24aa90b2570eef0b33de0aa595d2c6985b	-35.13243651145893	138.54628083221334	AUS	South Australia	5163	40304107815	-35.132426511458924	138.54626983220413	AUS	South Australia	5163	40304107815
6a516f6bceb0677ee72921ef5578cdbd9fb7b1b8	-34.97437482966006	138.63710230832478	AUS	South Australia	5062	40303106918	-34.974183829660056	138.63731930760815	AUS	South Australia	5062	40303106918
afa2fab4008fbdaa2ceaac295ab33864b3675a59	-35.053242371034436	138.60200224724406	AUS	South Australia	5159	40304107704	-35.05325337103443	138.6019992472492	AUS	South Australia	5159	40304107704
7a7988ffc92e81ef3993cf3280da08252d181b93	-36.129980810062435	147.00158140699443	AUS	Victoria	3691	20403107454	-36.132507810062435	147.00002640655674	AUS	Victoria	3691	20403107454
b5388a2c90b3186eb5c238e17cc953d32379fb61	-35.075436696130495	138.60834272353873	AUS	South Australia	5159	40304107108	-35.075450696130495	138.60833372353986	AUS	South Australia	5159	40304107108
8c7423b611c1f0b944b6ad68106dd69c5a6b45b4	-41.45944641245037	147.17408239415866	AUS	Tasmania	7250	60201104306	-41.45945441245037	147.17404839418302	AUS	Tasmania	7250	60201104306
c3e5a98cc5c93c9dc43034e3333ed7d4c1c9323d	-34.99682406692804	138.70498600295633	AUS	South Australia	5152	40102100414	-34.99682706692804	138.70496400295931	AUS	South Australia	5152	40102100414
a7745193ba6c4b487d979237993301e2ae365b51	-34.90975652003173	138.5880328216463	AUS	South Australia	5006	40101100208	-34.90966852003172	138.58800782170331	AUS	South Australia	5006	40101100208
5f975dd66834a04ecb90d13c7c3d802bf1b1b32d	-34.823230277399844	138.74898766097112	AUS	South Australia	5091	40205105508	-34.923498277399844	138.60232030055263	AUS	South Australia	5000	40101100148
f0c2e88e6218402e688e02b781511b21ebd99d77	-34.98711020496026	138.84358478155937	AUS	South Australia	5243	40102100617	-34.98712320496026	138.84360478156682	AUS	South Australia	5243	40102100617
